SK_ID_CURR,TARGET
101025,0.19746113698975626
101026,0.021606111406182984
101031,0.010769103892319418
101041,0.015325500021678292
101051,0.006324353617787993
101055,0.06583063118361705
101056,0.17620919521791603
101057,0.04307443389483779
101064,0.015579671957883574
101079,0.0672678582931087
101087,0.008595138016161035
101090,0.022198159305033643
101092,0.09281244405527828
101097,0.1592768688484058
101099,0.013505995298902243
101107,0.11223608812517276
101118,0.03287946624878298
101125,0.09689198872760242
101126,0.012215132089998108
101128,0.012207141725343755
101136,0.04971100173588861
101140,0.17158708751905133
101149,0.08280587885196553
101160,0.15266057157131507
101169,0.19004112710558901
101181,0.04861080325278255
101186,0.008783196107266819
101190,0.028064506042594556
101193,0.07346931861576733
101194,0.10398718277748388
101198,0.164734928174675
101200,0.026113555838802035
101204,0.021568391767811175
101211,0.04709555771742128
101213,0.0384261929861051
101223,0.030477106360084154
101225,0.1180753660972411
101237,0.041377741101157516
101243,0.05171878226527476
101244,0.06882234485133751
101258,0.017519034688339007
101259,0.11158403807182746
101268,0.104144995501753
101269,0.04156994430636305
101271,0.023867878276430235
101279,0.02395590101100229
101281,0.1076677214397619
101287,0.05295883315816052
101292,0.028002332911596286
101294,0.030698984008680794
101296,0.06776193759398715
101297,0.012068349655674219
101299,0.03887722135067756
101301,0.028854995904816157
101305,0.11922741192162488
101308,0.12579415808216515
101318,0.010464787309126313
101327,0.15973109361301088
101329,0.0082168522557051
101332,0.051397995704500994
101337,0.02918674750073924
101343,0.021837579044755487
101345,0.02103405938380649
101346,0.011896204309075162
101353,0.014334018679174545
101354,0.1117997210524784
101355,0.10605298076270256
101356,0.024355690058120303
101362,0.07504375657100346
101363,0.4629404051706144
101365,0.010822904453744139
101366,0.054618601355422514
101367,0.22682128164488807
101368,0.017521706633807765
101374,0.11657292668109821
101380,0.016450815557783906
101383,0.0375648881193155
101398,0.01663368794435456
101399,0.15751049528101982
101401,0.20455309587575396
101412,0.047172924685801323
101426,0.10459326102095637
101427,0.3472577173937776
101428,0.11354104017965802
101429,0.18573578825234688
101434,0.023131252836514352
101440,0.18344680661614807
101448,0.05535396491224501
101449,0.05381015810533868
101465,0.026778973950219498
101467,0.014462210346879835
101472,0.05996976941009592
101478,0.09664948907148238
101497,0.05880229272286312
101504,0.04254376155417531
101547,0.009432346741303305
101548,0.0885675165472215
101555,0.08116024039047375
101570,0.020426632311696762
101572,0.02687219369247197
101578,0.031202439825822516
101580,0.09539379807896134
101588,0.12660304389345617
101602,0.09393701485081281
101610,0.13069764416808766
101614,0.04237117889368086
101616,0.03199909980440536
101643,0.1539837720191819
101644,0.033364761005061506
101649,0.03175562648123252
101650,0.059858244704958485
101665,0.009159886702088265
101667,0.061225875939909566
101669,0.07365732168610402
101674,0.07206888238772745
101675,0.00757920954140522
101678,0.058167165501757614
101682,0.027641561852467942
101686,0.02990863779612586
101697,0.3064240179456966
101700,0.35914550854621996
101711,0.018850439095790518
101714,0.026208759741451763
101715,0.28239326736525006
101728,0.015834624384507955
101732,0.03359951595204001
101757,0.13183329918759046
101758,0.025602913632809338
101759,0.042593414666766576
101762,0.015099613164506802
101764,0.07567892656197203
101780,0.24826558483757727
101784,0.006205508155518786
101789,0.01675816401311333
101816,0.028819138925036625
101819,0.02955546799847393
101827,0.006505097457378733
101863,0.05677341044050261
101867,0.027296398007448826
101870,0.010502650626027751
101873,0.25567879483613537
101878,0.06621906999616728
101879,0.054154746225219166
101880,0.02749251498516839
101887,0.038551284362828474
101897,0.017250901459152423
101901,0.06675697075752769
101903,0.2646831134091915
101920,0.03483386422805237
101921,0.021365004773181394
101922,0.08819553152851946
101961,0.05293630148408269
101962,0.011542789550578183
101971,0.04966898397400036
101976,0.45392846270056864
102002,0.11116843510513813
102005,0.019540813165422187
102007,0.17665866127879404
102017,0.019546420091629293
102019,0.2376508683749147
102029,0.014902991501245081
102051,0.17665948758368066
102052,0.007179387185296061
102054,0.017384072372339944
102062,0.0665154234896611
102067,0.10732117056796518
102068,0.09981890027361918
102070,0.07239945637765209
102090,0.07758144379164879
102092,0.03195378836916861
102099,0.06434463344033998
102100,0.0238783333420078
102112,0.13355091941318614
102113,0.021817956317880294
102122,0.23314411480676875
102123,0.029955576716847787
102125,0.019008156381813194
102126,0.18040952355504083
102146,0.018977623016129964
102147,0.08372436845894177
102151,0.05174165330832071
102158,0.11943915547371282
102159,0.026862348945638718
102162,0.034236078548635196
102165,0.0409480045046937
102166,0.013026715322894263
102174,0.008456846345029618
102193,0.1914307112827076
102198,0.029084317252774296
102205,0.15297017682205005
102206,0.008603357566127528
102218,0.018966969104611632
102221,0.028385239700581755
102230,0.049844810655714805
102238,0.01685438379510967
102248,0.04975809172384445
102252,0.27565477206236116
102259,0.03650178269864954
102262,0.11401829981963918
102273,0.04485544242612915
102286,0.13161946011607695
102293,0.0063488044109833745
102294,0.024427407370691132
102296,0.037328859459409856
102298,0.10843889160821163
102303,0.02547099256211654
102309,0.032026549831254775
102315,0.04106093190992052
102340,0.051315954408030884
102342,0.05287462605363365
102344,0.024054495186414043
102346,0.06486187165182936
102347,0.016540619251341936
102374,0.08200607740169202
102380,0.02777136793686182
102387,0.015924055589193162
102393,0.03076614681816271
102403,0.017535261139752324
102413,0.03177287984330846
102414,0.00649416577808535
102415,0.02408668790906212
102416,0.10694355066069977
102439,0.05246076808427481
102441,0.030946287471313075
102443,0.012260250285324818
102444,0.0693491913739085
102445,0.07361105283796619
102448,0.022411080178347302
102449,0.061858218298154764
102450,0.25822721441515656
102456,0.012182744094102388
102458,0.10410855538999142
102459,0.04849337045485607
102465,0.020567648957904798
102470,0.1771416110729369
102471,0.01744947033023688
102475,0.03403846340806275
102476,0.15512819275412051
102506,0.03685931735081337
102509,0.03392431058305934
102519,0.013044892459491425
102522,0.037956776560343915
102545,0.042250379608357654
102549,0.03554747027156998
102562,0.014872455347933121
102563,0.017582717417071066
102568,0.1383132337520204
102582,0.04968976341032966
102592,0.007199937771573054
102597,0.07556011290274336
102605,0.03456154059821176
102614,0.02253498988246736
102617,0.14371218959098755
102634,0.020204197776143552
102652,0.027434008185328946
102655,0.008985869202668176
102671,0.06698066223021977
102694,0.1623773724247835
102701,0.036310734073971326
102703,0.007405661043203738
102704,0.020173342155376993
102713,0.008706461409764013
102720,0.09301624474633652
102731,0.027549471876157253
102733,0.02540877878769056
102749,0.014331539197013101
102755,0.1274139441280513
102763,0.00814970448838407
102770,0.059444370733191434
102772,0.07225117412724258
102799,0.11172948340655714
102838,0.015047161206773392
102854,0.019858793289124932
102862,0.19838345587312134
102863,0.025704970293270183
102867,0.009223269068392093
102868,0.008481576358186275
102878,0.05929830240185435
102887,0.018145751818756363
102898,0.22402641586587813
102904,0.06831693665755124
102912,0.03964537921365364
102919,0.0318314233744299
102927,0.06673602192862456
102932,0.056013532775558476
102933,0.05922142098864984
102935,0.012493136137447909
102958,0.05274637729754414
102969,0.29705351951648923
102971,0.02150563849525133
102975,0.0527471366024508
102979,0.02646597624253325
102982,0.007155696903436009
102987,0.16960333447914294
102989,0.029504814884887307
102995,0.05694727317122943
102996,0.011449155282691935
103000,0.028598487913339164
103001,0.09418585498786472
103004,0.02298168003276459
103010,0.012604628831677615
103025,0.25565520519478413
103029,0.024436888267520076
103046,0.052103950332971175
103056,0.027803637389697856
103062,0.12624717166116878
103078,0.021764951637789662
103083,0.013440328300718474
103092,0.05080416795321669
103096,0.03232513545295325
103097,0.04071430002980431
103102,0.2357248467051709
103112,0.05271550397480899
103132,0.026755831544182433
103144,0.06675956851131323
103145,0.13835169993794402
103146,0.007069631456683815
103147,0.05397865472435779
103158,0.02716056284108849
103171,0.08134810803770749
103173,0.029932169190039604
103184,0.02106625866236654
103195,0.11658175383087276
103196,0.07723793084882392
103206,0.009439284493261531
103230,0.23366776706724152
103231,0.21594930371872
103232,0.018172959048214508
103239,0.07504664917401059
103240,0.07057679563460725
103243,0.01159264401270327
103252,0.06674934882087903
103258,0.030576633706637157
103259,0.10902652819606884
103279,0.013533386667968904
103280,0.00701552350739638
103286,0.03243524978333689
103287,0.33297871805371193
103290,0.011773654401926967
103298,0.023017761370670308
103315,0.005841370603615053
103319,0.015274007643280995
103334,0.27963749497970836
103336,0.036221689590330196
103345,0.0317783042821251
103368,0.023802272873670195
103371,0.19731431673337763
103377,0.011583129057150624
103398,0.017583530467954283
103404,0.07262502257809507
103408,0.13199908061035065
103410,0.04115748534598498
103418,0.014808703289997345
103420,0.1223040720024939
103432,0.07385280478489535
103433,0.020366997837716224
103436,0.01698556356428946
103440,0.025393471933789363
103453,0.044519478381547226
103459,0.030825426147062483
103460,0.025079278114705894
103461,0.008307896386592756
103462,0.02479638524522629
103473,0.08409734177902604
103474,0.02015517366148918
103475,0.14507027532579192
103478,0.06092974526797946
103480,0.04609389813225561
103484,0.018993877651707864
103494,0.23354281699752394
103513,0.03222780338296219
103515,0.04361370787104101
103516,0.14405896022099654
103525,0.13035842633265496
103541,0.1641483638089341
103544,0.008597033316765354
103562,0.3596065162017267
103570,0.232196097314306
103572,0.12238997696046125
103574,0.020144044446784772
103575,0.04123048323283148
103591,0.1496823421348641
103594,0.011394810160569643
103609,0.047727799111243495
103613,0.19283120138148535
103614,0.03393333179094058
103615,0.026613193880105135
103624,0.03236193497888623
103625,0.11868373317749673
103628,0.15352048455153058
103629,0.01200842884007815
103647,0.06877579843311818
103648,0.05867090389476265
103651,0.03232335461581615
103658,0.0430128327077092
103668,0.1081589247818292
103669,0.03373298486187552
103676,0.03454902905407635
103682,0.028069882616390165
103683,0.08725499424778288
103689,0.022407269331004034
103725,0.04539563657707121
103733,0.08503710549307658
103744,0.037642589414407006
103762,0.24238406787992808
103771,0.43450791021401314
103773,0.0063118463080355895
103783,0.04178256621412592
103784,0.0694297232323043
103808,0.011487640286935268
103812,0.03129167989792083
103813,0.06365164864237358
103814,0.044227304772538466
103818,0.04325916876508871
103824,0.017334312701213408
103828,0.007620796680878216
103830,0.263246927384214
103840,0.011923199033695335
103842,0.09588582128717213
103847,0.17805900556016793
103848,0.1224170896578372
103851,0.025171450550047967
103854,0.07762711950713719
103857,0.11981605166767907
103861,0.0208824111170517
103862,0.030824069448610346
103865,0.018001986068331286
103870,0.008220509379496607
103876,0.020967509875840076
103891,0.3514293467175077
103908,0.07574972409802402
103914,0.10132624667703236
103918,0.07549377261188968
103940,0.01987300936416453
103963,0.06105669111373138
103966,0.035199190935078
103971,0.16661950451997498
103980,0.08880035030399223
103984,0.027090030005188927
103985,0.030358186685397245
103998,0.2793993378617543
104019,0.010828596596004188
104026,0.0297876731211344
104035,0.08388451290128886
104044,0.06190806546665988
104045,0.08288311848409127
104047,0.19725205415150798
104051,0.023275992416335215
104058,0.040889952844814385
104063,0.014738419447811723
104066,0.343641928382455
104087,0.012636833732798995
104089,0.0824596038226905
104095,0.03908906602185321
104098,0.09043374171144998
104104,0.023778296588344787
104110,0.3143860560140182
104120,0.036089972117599886
104122,0.05132847838021828
104131,0.03090188905525978
104132,0.055775741611641304
104135,0.02040531792138867
104136,0.01487559021087043
104149,0.10353195753842978
104150,0.09890459792332384
104156,0.3870386648764262
104165,0.0890956682567671
104175,0.012417901391325894
104179,0.09587573159490506
104184,0.07432352078381015
104206,0.024833704577283545
104216,0.3214660628462539
104230,0.12218738419241122
104257,0.021027359209226507
104272,0.024336810092779243
104273,0.07465924430013547
104278,0.02134282385676659
104294,0.06910309552772628
104295,0.020205802313832885
104297,0.050514402902725374
104298,0.06287833297195307
104308,0.0419781670094738
104318,0.024338304319010965
104319,0.12717544943148676
104320,0.1068841386391123
104327,0.10057124769556394
104334,0.046146102072817774
104344,0.030827891867261033
104350,0.02623002984899744
104351,0.09257279636499706
104354,0.04393215158618907
104369,0.1111665414941809
104376,0.121922249490522
104381,0.045873423794666135
104384,0.07498081731038739
104391,0.017323337681387132
104394,0.02291320129171615
104398,0.2775266915209644
104402,0.011918847933031093
104408,0.08212830253910192
104409,0.007085129618093648
104410,0.7261131626906485
104412,0.040532633064137964
104417,0.06688091281225049
104424,0.0497103760729314
104426,0.010790929491480906
104435,0.03070798481517286
104445,0.02876723043870821
104458,0.02101866802213731
104460,0.030144045149767765
104466,0.014303085638615192
104472,0.04701026724536089
104473,0.07369773447652868
104479,0.013686498657202261
104480,0.010838919986595315
104482,0.04604093473833826
104499,0.014091356927074415
104501,0.011524806115282364
104502,0.010883869232845119
104506,0.10322027611327633
104510,0.005586573754760349
104512,0.029582953781782367
104520,0.14274223947505937
104528,0.039268552986221006
104529,0.01499984218065292
104541,0.06362822387939389
104578,0.012299075964992698
104584,0.03820872778996811
104588,0.06671868617875806
104602,0.09138899198702556
104610,0.017513230534830664
104611,0.1816412476366778
104618,0.0974799210804378
104620,0.03724141489881147
104622,0.01608471181343344
104624,0.043883183733713485
104625,0.12661111014146426
104634,0.05629878617321512
104639,0.06220012256699223
104646,0.009884681475568965
104647,0.050348665055619746
104652,0.023347102286024678
104670,0.043037278765223196
104677,0.0075603268616117065
104685,0.050766113721174656
104691,0.01881623360319573
104696,0.11524631375981685
104699,0.007808308570104331
104712,0.04811486917794832
104714,0.009885573409787468
104717,0.04197558469002583
104718,0.029807817025404484
104740,0.0392649424736108
104741,0.022273229717868263
104743,0.004222964116750885
104744,0.017687613086528126
104747,0.03721267819042858
104767,0.043090529276582634
104772,0.12179944238381726
104776,0.18558867443311577
104779,0.024584599682714578
104814,0.007120165248922551
104815,0.02352730303545064
104830,0.05701979115855341
104831,0.07578624614069883
104833,0.03365554558175406
104839,0.02562377439497983
104840,0.01650907906664864
104860,0.15176529105381495
104861,0.014051022911612735
104866,0.037220465140348824
104870,0.013680443594923411
104877,0.054122922537345894
104878,0.011723732571353947
104879,0.012273035609938449
104880,0.08226108979496721
104899,0.008389645996236195
104906,0.03698439331167546
104907,0.052906583083429916
104913,0.06699997995265683
104916,0.06792240286437556
104921,0.06339871759328258
104930,0.021210282675469077
104931,0.20209531513970128
104936,0.021224548787359063
104937,0.024341746842702825
104942,0.013365202256810439
104943,0.031052125101439683
104969,0.042296488993436424
104972,0.10269401090798191
104988,0.04986574491522548
105013,0.01024937073434805
105015,0.01540127519864769
105019,0.051467127651571534
105027,0.03497216561942486
105030,0.08873742318216232
105035,0.3061841860456049
105041,0.013292049810633044
105051,0.33773277929874307
105056,0.038777338125907924
105067,0.35604416612629686
105071,0.03753772033929393
105072,0.011380499175254034
105074,0.06927481831742406
105091,0.04903360448305426
105101,0.031176581257869047
105103,0.03870549463441211
105134,0.03777207563787381
105139,0.010048156715641214
105142,0.052009191225863234
105146,0.06263181034164537
105163,0.12765418928014402
105168,0.05516176521443474
105172,0.01909717842491499
105176,0.18389495786145746
105195,0.0529888231755879
105196,0.23700585158957074
105197,0.014536302803579884
105203,0.08205706982528377
105223,0.07392453805371418
105227,0.17368143870280275
105228,0.01258615577914399
105230,0.12284217007702233
105231,0.2530065228456916
105239,0.030033668008305196
105242,0.15852894804214065
105244,0.03447295688112892
105245,0.02904753901919136
105248,0.01891629910582397
105249,0.02770649400023902
105266,0.1796588832627109
105271,0.23251889983741367
105276,0.05387160986794208
105282,0.032552068920424226
105292,0.08975717532566203
105297,0.007132158006253748
105332,0.05338516443977469
105333,0.017276510935709668
105343,0.09581182899517435
105344,0.04022062467278051
105345,0.10496633464941749
105357,0.03324220001193012
105359,0.12870196604163295
105366,0.04523608970423142
105367,0.03578731437888516
105370,0.006226227941979613
105377,0.026513949894566624
105390,0.01987689550164521
105399,0.007837579820781218
105403,0.18952517450745157
105404,0.033036782086716725
105414,0.017900447969334883
105417,0.06665208889237846
105425,0.14553763738929187
105452,0.1495827375010278
105454,0.0885909684046058
105456,0.0781739601862998
105470,0.02374943660108412
105471,0.03531735559486966
105483,0.1400714790894939
105493,0.2503617111516297
105508,0.051592876373346426
105514,0.037357038201975334
105515,0.02259361260439004
105528,0.26449229405063346
105529,0.013807276028608458
105531,0.021769437606273506
105532,0.028832507155573856
105558,0.011546925761211612
105574,0.011646405402233618
105578,0.010324712367251347
105584,0.3058515695969448
105595,0.04546344435803656
105617,0.21665390905708867
105618,0.06416848697077664
105621,0.023795188956045037
105625,0.029534485714601228
105629,0.03219347691565756
105630,0.009388267944886309
105634,0.02177020999235531
105635,0.012670378170710437
105641,0.12863798488494968
105647,0.1352383104859249
105648,0.04891030240870743
105655,0.018307975279184232
105657,0.014432600359103083
105672,0.09623014051995418
105678,0.1397707040602781
105682,0.06768750115021425
105691,0.04083883195544842
105692,0.02914458978042961
105706,0.025730127465691654
105712,0.028113459986608427
105720,0.0162886191873109
105734,0.012196838766777957
105735,0.014881241477290388
105736,0.17068153220678287
105737,0.011218065426348863
105738,0.13297743637741175
105740,0.18361579445581414
105744,0.042990754308095576
105747,0.03597172684873633
105749,0.11526325494746248
105754,0.03618194967718049
105758,0.02425552455696792
105760,0.026246231253475256
105767,0.20310775613241983
105784,0.07635806793584413
105791,0.013180882565387615
105802,0.18390634451341378
105807,0.11448434797427905
105809,0.05450513828824773
105816,0.05830906204969077
105817,0.011564437285018783
105824,0.0487077325010814
105832,0.030832586896816935
105856,0.02440178050108145
105865,0.03172796380657785
105899,0.2815982922839168
105906,0.02122081788542247
105916,0.046941690438433485
105923,0.038143281121741444
105937,0.08883387432851948
105965,0.029837116542764185
105966,0.08645740208548526
105968,0.027401952313810103
105973,0.03584787030206251
105976,0.13983017454071386
105978,0.10400257896247206
105979,0.02366581428061883
105991,0.10045796162344046
105998,0.08754790452718444
105999,0.009941671696930901
106000,0.1799390384257801
106001,0.02079131448711881
106010,0.21492812828378954
106011,0.013219473241451596
106013,0.1024686905951948
106015,0.009999870131641183
106026,0.0187286837440268
106032,0.010585623926467875
106035,0.20437459785939432
106040,0.040088921190675524
106041,0.2810394232967701
106044,0.013713156665728596
106053,0.10505520006308272
106054,0.012809363593361397
106065,0.074008628539858
106081,0.02297473644356943
106083,0.06678831046056888
106087,0.026754919508520207
106090,0.09020556708014225
106101,0.026374604897721782
106102,0.061035514444993874
106109,0.04330070253389904
106116,0.06258845524028016
106150,0.006608401349723433
106155,0.08971412972388085
106166,0.014172602697575915
106176,0.19488613449930342
106189,0.02475698086575698
106199,0.10732236656510366
106205,0.15748019552258047
106206,0.04244568763745958
106211,0.01747344006693572
106214,0.040886617613820814
106216,0.03236786407109301
106217,0.04274952558979002
106225,0.039422205571122956
106249,0.018139367625232338
106256,0.03706932759045918
106258,0.027314510463687294
106261,0.054454490272885854
106262,0.07611435825260761
106264,0.011029962660860072
106271,0.026682994727017233
106276,0.01789819470194808
106277,0.11224194029720977
106286,0.05162605578431469
106293,0.019861370692553178
106295,0.02974572046833714
106296,0.012196388633380318
106297,0.07821722223694397
106298,0.04130647849328893
106311,0.03359446136987324
106314,0.021612250225932897
106320,0.032137454208601784
106334,0.0643245620080078
106346,0.0316280117550126
106347,0.030006640265233548
106349,0.06984375516349214
106354,0.07773940415475548
106360,0.015381816559535048
106373,0.09130623106193127
106377,0.017239449289873796
106386,0.13911996952601247
106387,0.036960298319388546
106391,0.012493542187456507
106401,0.31118418414126453
106411,0.07889797586845415
106413,0.37010276574040485
106426,0.2008427525283518
106427,0.11126461457794766
106428,0.06114731556813744
106434,0.06313359333751309
106438,0.012519784919233726
106440,0.025938156621536288
106441,0.021786281200968927
106452,0.08810488735856123
106453,0.04643453239289214
106454,0.02748719036399754
106457,0.0863648620219317
106484,0.01758093403240425
106488,0.0944350644137237
106491,0.14482656910610175
106514,0.06593206920312433
106527,0.10065114567049689
106528,0.024263618161022828
106529,0.009357711802246656
106534,0.2134150681605312
106550,0.15434484676020377
106577,0.03335378113737744
106585,0.08424379588786965
106590,0.0043664482700600344
106607,0.043309330209527194
106610,0.1321507658958914
106611,0.04267532170846125
106612,0.07645878822053821
106624,0.03590893358818114
106631,0.006159319792203374
106647,0.19725224720197296
106660,0.14988724077007184
106674,0.020482064018335265
106687,0.010011013538633923
106712,0.03657691500647798
106713,0.05646556645469537
106717,0.044859635543782486
106720,0.03917317141555282
106721,0.1563847093592013
106724,0.13337188694063898
106735,0.09166545658819303
106739,0.03836685467348185
106740,0.04433914745918707
106754,0.05611685373579465
106760,0.29325095460799816
106761,0.04475408909554435
106784,0.1252209418802898
106787,0.04691160922857154
106797,0.011933439496598005
106798,0.04882520916997316
106802,0.0992928686202959
106803,0.029496110967327977
106804,0.22625807664742031
106805,0.022388931040567505
106810,0.08318173472290168
106812,0.16410982118622183
106813,0.07979974207690764
106817,0.07090136142933355
106822,0.06136526505111711
106823,0.028177486498059196
106827,0.012513276094616724
106841,0.04969111278442288
106851,0.11422415564870864
106852,0.09052294146876039
106853,0.13756770478209346
106854,0.5936242246997093
106861,0.02990334556124951
106873,0.035557169450615426
106877,0.018286582322203038
106878,0.006676968289064541
106881,0.06960518008582657
106900,0.018761529255215275
106906,0.023569214014655296
106907,0.12975550270971967
106914,0.16312274313329617
106916,0.09213428789730874
106924,0.010190299756658935
106931,0.04590700142778379
106936,0.07339283749416811
106937,0.163081885814495
106938,0.01294983059104863
106939,0.08607692076830967
106943,0.03469947387483901
106944,0.1299508511977699
106967,0.10527485289605491
106980,0.012763853222733495
106986,0.057983086932001444
106987,0.013099861264611521
106990,0.012231982086214318
107013,0.009272365275098152
107023,0.05930346199436003
107033,0.025620631744782022
107037,0.0660205764195485
107048,0.018056766045469082
107071,0.043658706828155064
107081,0.005371839141386698
107113,0.08799907322547082
107130,0.018897570605089117
107131,0.018193038139545915
107145,0.0654161821653082
107156,0.06916666483196125
107219,0.05042846892122613
107222,0.08769445180646583
107223,0.20104086951902
107232,0.28680862210263486
107245,0.02941993054252477
107246,0.04493197129232501
107247,0.06035162070039388
107256,0.005620261445083429
107259,0.01603171149407752
107260,0.011758698557481838
107279,0.203600673103986
107280,0.05491847185101671
107281,0.020774267196114818
107285,0.10509380791361397
107329,0.008129346233849165
107337,0.11099935141232167
107349,0.11739213694027706
107350,0.024691547850585718
107351,0.006597446221700195
107359,0.11676903661098287
107391,0.05009941999556636
107394,0.02581726047459119
107395,0.033229424133660514
107406,0.03773349777920585
107416,0.09613325256365084
107417,0.01366186186922057
107418,0.04415590580757434
107419,0.025458251963204215
107444,0.015507342292116649
107445,0.034957648328273964
107446,0.08325014456095699
107460,0.1342902756654074
107470,0.09158877570732414
107475,0.020785260522890908
107520,0.02099936580042502
107526,0.16050843611060514
107527,0.01613903055576874
107530,0.010052065498119002
107532,0.050208385041041984
107534,0.0725196362738367
107535,0.03289772337425926
107554,0.10313755925328395
107556,0.014619660897684381
107559,0.08951873224446147
107561,0.011897313617500387
107564,0.031118906723912442
107566,0.019456252818680762
107571,0.045893586992861966
107590,0.1744666614558573
107602,0.09022184005390069
107625,0.05103553273322823
107626,0.2730647526215328
107635,0.010728696558957203
107636,0.09563647372895129
107645,0.0172004591251398
107652,0.11576420483120065
107655,0.03193557161004394
107668,0.042828524712523776
107670,0.03724204502522587
107677,0.0056165841523002445
107680,0.21348185712562362
107683,0.17009824718190206
107684,0.008378736830092654
107691,0.04992505398698712
107692,0.07032315261267198
107703,0.02337607505156031
107709,0.03690845190583908
107710,0.08824909157349145
107721,0.10063872814963844
107725,0.20294255362772856
107727,0.12840543095482132
107739,0.01736938672283024
107740,0.04780129231036906
107741,0.03055630744387804
107747,0.02332641203147722
107765,0.19508863280951644
107768,0.0074186780784843065
107775,0.05817183881886197
107782,0.3321519910720416
107790,0.012099823803105264
107801,0.018658180907696883
107807,0.015110278933151868
107811,0.038905239387771226
107817,0.08529392118102999
107826,0.041184658444959915
107838,0.08011019617519086
107839,0.021807331868242363
107843,0.16872799327884688
107847,0.06445453154343046
107849,0.08362363890930088
107850,0.05544401359676285
107867,0.08430087436693279
107871,0.10637975473333444
107908,0.03642529238129745
107913,0.05497133536890085
107927,0.015702206043336556
107931,0.038331799199227315
107955,0.01961250795865214
107962,0.09740412856011776
107977,0.045246801026592745
107978,0.029794039783215414
107993,0.01370503163512327
108010,0.07624510633106932
108016,0.023379844773691125
108018,0.2946280766892767
108027,0.3065561022844323
108045,0.5212936227035936
108069,0.10068478200076024
108082,0.0131675217775589
108089,0.06869452296924536
108092,0.04102359620575364
108106,0.00727705588777545
108112,0.11032476318770285
108120,0.10316056300145356
108122,0.22334152893653678
108135,0.017913094125964132
108170,0.016728509516833134
108171,0.05832496841273992
108177,0.013573188475646437
108180,0.06475010857028708
108183,0.021351825634572802
108184,0.015853426972635934
108185,0.03890656837136355
108192,0.06260610213555923
108195,0.23055630745845512
108196,0.17997612314016745
108218,0.019337473897089424
108219,0.07769631862839332
108243,0.05362518897571285
108249,0.011557578584971605
